Result Log
Cnf file: cnfs/1.cnf
Generator Seed: 8472672284
Config file contents: 

cnfs/1.cnf
logs/logdefault.txt
solutions/soldefault.txt
random
30
proportional
truncation
True 10000
True 15
False 2
100
50
No seed
plus
fronts/defparetos.txt

Run 1
450	36	46	7	12
500	36	46	6	12
550	36	46	7	12
600	36	46	7	12
650	36	46	7	12
700	36	46	7	12
750	36	46	7	12
800	36	49	7	13
850	36	49	7	13
900	36	49	7	13
950	36	49	7	13
1000	36	49	7	13
1050	36	49	7	13
1100	36	49	7	13
1150	36	49	7	13
1200	36	49	7	14
1250	37	49	7	14
1300	37	49	8	14
1350	37	49	8	14
1400	38	49	8	14
1450	38	49	8	14
1500	38	50	8	14
1550	38	50	8	14
1600	38	50	8	14
1650	39	50	8	14
1700	39	50	8	14
1750	39	50	8	14
1800	39	50	8	14
1850	39	50	8	15
1900	39	50	9	15
1950	39	50	9	15
2000	39	50	9	15
2050	39	50	9	17
2100	39	50	9	17
2150	39	50	9	17
2200	39	50	9	17
2250	39	50	9	17
2300	39	50	9	17
2350	39	50	9	17
2400	39	50	9	17
2450	39	50	9	17
2500	39	50	9	17
2550	39	50	9	17
2600	39	50	10	17
2650	39	50	10	18
2700	39	50	10	18
2750	39	50	10	18
2800	39	50	10	18
2850	39	50	10	18
2900	39	50	10	18
2950	38	50	11	18
3000	38	50	11	18
3050	39	50	11	18
3100	39	50	11	18
3150	39	50	11	18
3200	39	50	11	18
3250	39	50	11	18
3300	40	50	11	18
3350	40	50	11	18
3400	39	50	12	18
3450	39	50	12	18
3500	39	50	12	18
3550	39	50	12	18
3600	39	50	11	18
3650	39	50	11	18
3700	39	50	11	18
3750	39	50	11	18
3800	39	50	11	18
3850	39	50	11	18
3900	39	50	11	18
3950	39	50	11	18
4000	39	50	11	18
4050	39	50	11	18
4100	39	50	11	18
4150	39	50	11	18
4200	39	50	11	18
4250	39	50	11	18
4300	39	50	11	18
4350	39	50	11	18

Run 15
100	36	44	6	14
150	35	44	7	14
200	35	44	7	14
250	35	45	7	14
300	35	45	7	14
350	35	45	7	14
400	35	45	7	14
450	35	46	7	14
500	35	46	7	14
550	35	46	7	14
600	35	46	7	15
